text,labels
Let's hang out the Italian restaurant on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to see a movie a club tomorrow?,"[1, 1, 1, 1, 0]"
Let's go ice skating a bar on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to go swimming the train station tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to hang out a coffee shop on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to go rafting your place on Monday?,"[1, 1, 1, 1, 0]"
Let's grab lunch a bar on Sunday?,"[1, 1, 1, 1, 0]"
Let's see a movie your place on Sunday?,"[1, 1, 1, 1, 0]"
Let's do something train station on Wednesday?,"[1, 1, 1, 1, 0]"
Let's grab lunch a club on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to see a play Daan Park?,"[1, 1, 0, 1, 0]"
Let's go ice skating the Japanese place on Sunday?,"[1, 1, 1, 1, 0]"
Let's see a play school today?,"[1, 1, 1, 1, 0]"
Let's bake my place on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to see a movie a bar?,"[1, 1, 0, 1, 0]"
Do you want to see a play Xinyi today?,"[1, 1, 1, 1, 0]"
Let's go somewhere Daan Park on Monday?,"[1, 1, 1, 1, 0]"
Do you want to go ice skating tomorrow?,"[1, 1, 1, 0, 0]"
Would you want to go ice skating Daan Park?,"[1, 1, 0, 1, 0]"
Let's hang out the train station on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to go surfing the Italian restaurant on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to watch a movie your place on Monday?,"[1, 1, 1, 1, 0]"
Let's go rafting the theme park on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to go rafting the train station tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to go surfing a club tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to catch up your place on Thursday?,"[1, 1, 1, 1, 0]"
Let's see a play school on Wednesday?,"[1, 1, 1, 1, 0]"
Let's watch a movie the train station on Thursday?,"[1, 1, 1, 1, 0]"
Let's bake Daan Park on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to go surfing the Japanese place tomorrow?,"[1, 1, 1, 1, 0]"
Let's bake a club on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to see a play a bar on Friday?,"[1, 1, 1, 1, 0]"
Would you want to go surfing a club on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to go somewhere the train station on Friday?,"[1, 1, 1, 1, 0]"
Would you want to go swimming a club on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to bake a bar?,"[1, 1, 0, 1, 0]"
Do you want to grab coffee the zoo on Thursday?,"[1, 1, 1, 1, 0]"
Let's watch a movie my place on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to go bowling a club on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to go ice skating a bar on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to bake on Wednesday?,"[1, 1, 1, 0, 0]"
Let's hang out a club on Tuesday?,"[1, 1, 1, 1, 0]"
Let's do something the theme park on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to watch a movie my place?,"[1, 1, 0, 1, 0]"
Would you want to watch a movie the Italian restaurant on Wednesday?,"[1, 1, 1, 1, 0]"
Let's see a game Xinyi tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to grab lunch Xinyi on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to grab lunch my place on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to go to a party train station on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to go bowling my place on Monday?,"[1, 1, 1, 1, 0]"
Would you want to go ice skating the theme park today?,"[1, 1, 1, 1, 0]"
Would you want to bake the Italian restaurant?,"[1, 1, 0, 1, 0]"
Do you want to go somewhere the zoo tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to go somewhere the train station on Thursday?,"[1, 1, 1, 1, 0]"
Let's go bowling a club tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to see a game your place on Monday?,"[1, 1, 1, 1, 0]"
Let's watch a movie your place tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to go rafting the zoo on Tuesday?,"[1, 1, 1, 1, 0]"
Let's grab lunch your place on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to see a play a bar?,"[1, 1, 0, 1, 0]"
"Sorry, I'll be out of town. hang out","[0, 1, 0, 0, 1]"
Do you want to watch a movie the Italian restaurant on Saturday?,"[1, 1, 1, 1, 0]"
Let's see a concert a bar on Thursday?,"[1, 1, 1, 1, 0]"
Let's bake a club on Monday?,"[1, 1, 1, 1, 0]"
Let's go rafting the mall on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to see a movie school on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to go rafting on Wednesday?,"[1, 1, 1, 0, 0]"
Would you want to grab coffee the mall?,"[1, 1, 0, 1, 0]"
Let's go rafting Daan Park?,"[1, 1, 0, 1, 0]"
Would you want to go bowling the theme park tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to go surfing Daan Park on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to see a concert train station tomorrow?,"[1, 1, 1, 1, 0]"
Let's go bowling a bar on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to go ice skating the mall on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to go somewhere Xinyi on Friday?,"[1, 1, 1, 1, 0]"
Do you want to do something on Thursday?,"[1, 1, 1, 0, 0]"
Would you want to go bowling the theme park on Friday?,"[1, 1, 1, 1, 0]"
Let's grab coffee Xinyi on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to go somewhere the mall on Thursday?,"[1, 1, 1, 1, 0]"
Let's go swimming the train station on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to go swimming my place on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to go surfing a coffee shop on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to see a game train station on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to do something the mall?,"[1, 1, 0, 1, 0]"
Would you want to grab coffee the train station on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to catch up your place?,"[1, 1, 0, 1, 0]"
Do you want to see a concert a bar on Saturday?,"[1, 1, 1, 1, 0]"
Let's hang out the theme park on Sunday?,"[1, 1, 1, 1, 0]"
Let's go rafting the theme park?,"[1, 1, 0, 1, 0]"
Would you want to catch up the Japanese place?,"[1, 1, 0, 1, 0]"
Do you want to hang out the mall?,"[1, 1, 0, 1, 0]"
Would you want to do something your place on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to see a game your place today?,"[1, 1, 1, 1, 0]"
Would you want to hang out the theme park tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to see a play train station?,"[1, 1, 0, 1, 0]"
Let's grab coffee the train station on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to go bowling the zoo on Friday?,"[1, 1, 1, 1, 0]"
Do you want to go somewhere the Italian restaurant on Friday?,"[1, 1, 1, 1, 0]"
Do you want to see a play the Italian restaurant today?,"[1, 1, 1, 1, 0]"
Do you want to go swimming the Italian restaurant today?,"[1, 1, 1, 1, 0]"
Let's do something the zoo?,"[1, 1, 0, 1, 0]"
Would you want to see a play a coffee shop on Thursday?,"[1, 1, 1, 1, 0]"
Let's do something my place on Monday?,"[1, 1, 1, 1, 0]"
Would you want to go to a party a bar tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to see a play train station on Monday?,"[1, 1, 1, 1, 0]"
Would you want to catch up a club on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to go ice skating the mall?,"[1, 1, 0, 1, 0]"
Let's watch a movie my place today?,"[1, 1, 1, 1, 0]"
Do you want to do something a club on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to see a play the mall on Wednesday?,"[1, 1, 1, 1, 0]"
Nah 'm busy... see a play,"[0, 1, 0, 0, 1]"
Would you want to see a movie the mall on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to go rafting the Japanese place today?,"[1, 1, 1, 1, 0]"
Do you want to see a game school on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to see a concert Xinyi on Friday?,"[1, 1, 1, 1, 0]"
Would you want to catch up the theme park on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to go surfing the train station on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to do something the theme park on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to go ice skating your place tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to see a movie the Italian restaurant on Tuesday?,"[1, 1, 1, 1, 0]"
Let's see a concert a bar on Monday?,"[1, 1, 1, 1, 0]"
Let's go to a party my place on Monday?,"[1, 1, 1, 1, 0]"
Let's go swimming your place tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to bake the train station on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to go swimming Daan Park on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to do something the train station on Monday?,"[1, 1, 1, 1, 0]"
Do you want to go ice skating on Tuesday?,"[1, 1, 1, 0, 0]"
Would you want to see a concert the Japanese place on Sunday?,"[1, 1, 1, 1, 0]"
Let's hang out school on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to see a concert school today?,"[1, 1, 1, 1, 0]"
Would you want to bake the Japanese place on Monday?,"[1, 1, 1, 1, 0]"
Let's go to a party Xinyi today?,"[1, 1, 1, 1, 0]"
Let's watch a movie your place on Monday?,"[1, 1, 1, 1, 0]"
Would you want to go ice skating a bar on Sunday?,"[1, 1, 1, 1, 0]"
Let's go swimming the mall on Sunday?,"[1, 1, 1, 1, 0]"
Let's go swimming a club on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to go ice skating the train station on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to catch up the zoo on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to hang out the Japanese place today?,"[1, 1, 1, 1, 0]"
Let's watch a movie my place on Wednesday?,"[1, 1, 1, 1, 0]"
Let's see a movie the theme park on Monday?,"[1, 1, 1, 1, 0]"
Let's see a movie your place tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to see a game train station today?,"[1, 1, 1, 1, 0]"
Do you want to go bowling my place on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to do something school on Saturday?,"[1, 1, 1, 1, 0]"
Let's go surfing the Japanese place?,"[1, 1, 0, 1, 0]"
Do you want to see a movie school?,"[1, 1, 0, 1, 0]"
Would you want to see a game train station on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to do something the mall on Friday?,"[1, 1, 1, 1, 0]"
Would you want to see a play my place?,"[1, 1, 0, 1, 0]"
Would you want to go swimming the train station on Monday?,"[1, 1, 1, 1, 0]"
Let's do something Daan Park today?,"[1, 1, 1, 1, 0]"
Would you want to see a concert the zoo today?,"[1, 1, 1, 1, 0]"
Do you want to bake the theme park on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to do something Daan Park on Friday?,"[1, 1, 1, 1, 0]"
"No..., I'm busy... go surfing","[0, 1, 0, 0, 1]"
Let's catch up your place on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to go surfing school on Friday?,"[1, 1, 1, 1, 0]"
Would you want to go bowling the theme park on Monday?,"[1, 1, 1, 1, 0]"
Let's bake your place?,"[1, 1, 0, 1, 0]"
Do you want to grab lunch the mall on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to go bowling the zoo on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to go ice skating Daan Park on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to go swimming train station on Friday?,"[1, 1, 1, 1, 0]"
Would you want to go surfing the train station tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to go bowling Daan Park today?,"[1, 1, 1, 1, 0]"
Would you want to grab lunch the zoo on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to see a game my place on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to see a play a coffee shop on Monday?,"[1, 1, 1, 1, 0]"
Do you want to watch a movie a bar on Saturday?,"[1, 1, 1, 1, 0]"
Let's go ice skating Xinyi tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to see a play a club today?,"[1, 1, 1, 1, 0]"
Would you want to go swimming a club today?,"[1, 1, 1, 1, 0]"
Let's bake the mall on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to go surfing the theme park on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to see a game a coffee shop on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to bake my place today?,"[1, 1, 1, 1, 0]"
Do you want to grab lunch train station on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to do something Daan Park on Sunday?,"[1, 1, 1, 1, 0]"
Let's go to a party the theme park on Tuesday?,"[1, 1, 1, 1, 0]"
Let's grab lunch your place tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to see a movie school today?,"[1, 1, 1, 1, 0]"
Sorry. 'm busy... catch up,"[0, 1, 0, 0, 1]"
"No..., I'm busy... go somewhere","[0, 1, 0, 0, 1]"
Would you want to bake Daan Park on Thursday?,"[1, 1, 1, 1, 0]"
Let's go ice skating a club on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to bake train station on Monday?,"[1, 1, 1, 1, 0]"
Would you want to see a concert train station?,"[1, 1, 0, 1, 0]"
Do you want to see a play your place on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to go somewhere the theme park on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to watch a movie the theme park on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to bake Xinyi on Friday?,"[1, 1, 1, 1, 0]"
Let's grab coffee my place on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to see a game Xinyi on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to go surfing the mall on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to grab lunch a club on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to watch a movie on Friday?,"[1, 1, 1, 0, 0]"
Would you want to go surfing the mall on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to go surfing the Japanese place?,"[1, 1, 0, 1, 0]"
Do you want to see a movie the zoo on Monday?,"[1, 1, 1, 1, 0]"
Let's watch a movie a bar on Sunday?,"[1, 1, 1, 1, 0]"
Let's see a game the theme park on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to do something on Saturday?,"[1, 1, 1, 0, 0]"
Let's go surfing the theme park on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to go bowling the train station on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to go rafting the train station today?,"[1, 1, 1, 1, 0]"
Let's go somewhere train station today?,"[1, 1, 1, 1, 0]"
Do you want to catch up the train station on Saturday?,"[1, 1, 1, 1, 0]"
Let's grab coffee the theme park?,"[1, 1, 0, 1, 0]"
Would you want to see a game the zoo on Tuesday?,"[1, 1, 1, 1, 0]"
Let's hang out the Japanese place on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to go ice skating school on Sunday?,"[1, 1, 1, 1, 0]"
Let's catch up the theme park on Thursday?,"[1, 1, 1, 1, 0]"
Let's go ice skating the mall?,"[1, 1, 0, 1, 0]"
Let's hang out your place on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to see a concert train station on Saturday?,"[1, 1, 1, 1, 0]"
Let's see a movie my place on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to grab coffee the Italian restaurant on Saturday?,"[1, 1, 1, 1, 0]"
Let's see a game train station on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to go surfing a coffee shop tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to go ice skating a bar tomorrow?,"[1, 1, 1, 1, 0]"
Let's go bowling the zoo tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to go surfing the theme park on Tuesday?,"[1, 1, 1, 1, 0]"
Let's go ice skating the train station on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to hang out your place on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to go swimming the theme park on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to go somewhere a coffee shop on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to go somewhere the theme park on Monday?,"[1, 1, 1, 1, 0]"
Do you want to go bowling school on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to see a game the Japanese place on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to go somewhere your place on Thursday?,"[1, 1, 1, 1, 0]"
Let's go rafting the zoo on Friday?,"[1, 1, 1, 1, 0]"
Let's go to a party the train station on Friday?,"[1, 1, 1, 1, 0]"
Would you want to grab lunch train station on Monday?,"[1, 1, 1, 1, 0]"
Let's see a play Daan Park on Friday?,"[1, 1, 1, 1, 0]"
Would you want to catch up train station on Tuesday?,"[1, 1, 1, 1, 0]"
Let's see a movie a bar today?,"[1, 1, 1, 1, 0]"
Do you want to do something the Italian restaurant on Saturday?,"[1, 1, 1, 1, 0]"
Let's see a play the zoo on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to go bowling the Japanese place on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to go to a party a club tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to go to a party the train station today?,"[1, 1, 1, 1, 0]"
Would you want to see a concert your place on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to grab coffee Daan Park on Monday?,"[1, 1, 1, 1, 0]"
Let's grab coffee a club on Saturday?,"[1, 1, 1, 1, 0]"
Let's hang out Daan Park on Friday?,"[1, 1, 1, 1, 0]"
Do you want to go ice skating school tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to go bowling your place tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to see a movie Xinyi on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to go rafting school on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to hang out the theme park on Thursday?,"[1, 1, 1, 1, 0]"
Let's grab lunch the zoo on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to go swimming a bar?,"[1, 1, 0, 1, 0]"
Would you want to catch up my place today?,"[1, 1, 1, 1, 0]"
Would you want to bake the train station today?,"[1, 1, 1, 1, 0]"
Let's see a concert a coffee shop?,"[1, 1, 0, 1, 0]"
Do you want to go somewhere a bar on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to go somewhere my place on Sunday?,"[1, 1, 1, 1, 0]"
Let's see a game Daan Park on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to hang out school on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to grab coffee the Italian restaurant on Wednesday?,"[1, 1, 1, 1, 0]"
Let's see a game my place on Friday?,"[1, 1, 1, 1, 0]"
Would you want to go rafting a bar tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to go surfing train station on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to see a play the mall on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to go swimming train station on Tuesday?,"[1, 1, 1, 1, 0]"
Let's go bowling your place on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to see a game the train station on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to bake a bar on Friday?,"[1, 1, 1, 1, 0]"
Let's go somewhere your place today?,"[1, 1, 1, 1, 0]"
Do you want to see a play the Japanese place on Sunday?,"[1, 1, 1, 1, 0]"
Let's see a concert a coffee shop on Friday?,"[1, 1, 1, 1, 0]"
Let's do something the Italian restaurant?,"[1, 1, 0, 1, 0]"
Would you want to go bowling the Japanese place tomorrow?,"[1, 1, 1, 1, 0]"
Let's see a game my place today?,"[1, 1, 1, 1, 0]"
Do you want to go ice skating train station on Friday?,"[1, 1, 1, 1, 0]"
Do you want to go swimming a club tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to see a concert a coffee shop on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to see a movie the zoo?,"[1, 1, 0, 1, 0]"
Do you want to hang out on Wednesday?,"[1, 1, 1, 0, 0]"
Would you want to go swimming the theme park on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to catch up the theme park?,"[1, 1, 0, 1, 0]"
Would you want to go bowling the mall on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to bake the Italian restaurant on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to go ice skating Daan Park today?,"[1, 1, 1, 1, 0]"
Would you want to see a game the mall on Friday?,"[1, 1, 1, 1, 0]"
Sorry.  have plans already. grab coffee,"[0, 1, 0, 0, 1]"
Do you want to go to a party the train station today?,"[1, 1, 1, 1, 0]"
Do you want to bake Daan Park on Tuesday?,"[1, 1, 1, 1, 0]"
Let's catch up Xinyi on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to see a play a bar on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to go somewhere the train station on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to hang out Daan Park on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to see a game Daan Park on Friday?,"[1, 1, 1, 1, 0]"
Let's go rafting the theme park on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to do something a bar?,"[1, 1, 0, 1, 0]"
Let's catch up train station on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to go rafting the Japanese place on Friday?,"[1, 1, 1, 1, 0]"
Do you want to bake my place?,"[1, 1, 0, 1, 0]"
Would you want to grab lunch the Japanese place tomorrow?,"[1, 1, 1, 1, 0]"
Let's watch a movie school on Friday?,"[1, 1, 1, 1, 0]"
Do you want to grab coffee the theme park on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to hang out train station on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to see a concert train station on Friday?,"[1, 1, 1, 1, 0]"
Do you want to see a concert Xinyi on Sunday?,"[1, 1, 1, 1, 0]"
Let's go surfing the zoo on Thursday?,"[1, 1, 1, 1, 0]"
Let's catch up Daan Park on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to go swimming Xinyi on Friday?,"[1, 1, 1, 1, 0]"
Let's see a game the zoo on Friday?,"[1, 1, 1, 1, 0]"
Let's watch a movie your place?,"[1, 1, 0, 1, 0]"
Let's see a concert a coffee shop on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to see a concert train station on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to catch up the mall on Saturday?,"[1, 1, 1, 1, 0]"
No. 'll be out of town. see a movie,"[0, 1, 0, 0, 1]"
Let's hang out a coffee shop on Friday?,"[1, 1, 1, 1, 0]"
Do you want to hang out the train station on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to go surfing your place today?,"[1, 1, 1, 1, 0]"
Do you want to hang out my place on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to catch up a bar on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to do something a coffee shop on Friday?,"[1, 1, 1, 1, 0]"
Do you want to grab coffee the zoo on Monday?,"[1, 1, 1, 1, 0]"
Would you want to grab coffee my place on Thursday?,"[1, 1, 1, 1, 0]"
Let's see a movie the train station on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to bake the train station on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to see a movie the train station on Friday?,"[1, 1, 1, 1, 0]"
Let's go rafting the mall?,"[1, 1, 0, 1, 0]"
Do you want to go somewhere the train station on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to go rafting my place today?,"[1, 1, 1, 1, 0]"
Do you want to do something a bar on Tuesday?,"[1, 1, 1, 1, 0]"
Let's do something my place on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to grab coffee the zoo on Sunday?,"[1, 1, 1, 1, 0]"
Let's see a play a bar on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to go bowling the mall?,"[1, 1, 0, 1, 0]"
Would you want to grab lunch on Monday?,"[1, 1, 1, 0, 0]"
Would you want to grab lunch a club on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to see a movie the train station on Friday?,"[1, 1, 1, 1, 0]"
Do you want to see a game Xinyi on Monday?,"[1, 1, 1, 1, 0]"
Do you want to go swimming Xinyi tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to hang out train station on Saturday?,"[1, 1, 1, 1, 0]"
Let's go somewhere the mall on Friday?,"[1, 1, 1, 1, 0]"
Let's see a movie your place on Monday?,"[1, 1, 1, 1, 0]"
Let's bake my place on Friday?,"[1, 1, 1, 1, 0]"
Let's see a play my place on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to hang out the Italian restaurant on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to grab coffee on Thursday?,"[1, 1, 1, 0, 0]"
Let's go swimming a bar on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to do something the zoo today?,"[1, 1, 1, 1, 0]"
Do you want to go somewhere the zoo on Monday?,"[1, 1, 1, 1, 0]"
Let's go bowling a bar on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to see a movie your place on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to go surfing a coffee shop on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to see a movie a coffee shop on Friday?,"[1, 1, 1, 1, 0]"
Would you want to see a movie my place on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to hang out the theme park on Monday?,"[1, 1, 1, 1, 0]"
Let's do something Daan Park on Monday?,"[1, 1, 1, 1, 0]"
Do you want to watch a movie a club?,"[1, 1, 0, 1, 0]"
Would you want to go somewhere a coffee shop tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to see a concert your place on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to hang out the Italian restaurant on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to go rafting the train station on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to go to a party the zoo on Tuesday?,"[1, 1, 1, 1, 0]"
Let's go somewhere school tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to go somewhere a coffee shop?,"[1, 1, 0, 1, 0]"
Do you want to see a game my place on Monday?,"[1, 1, 1, 1, 0]"
Let's see a concert train station on Thursday?,"[1, 1, 1, 1, 0]"
Let's bake a club on Sunday?,"[1, 1, 1, 1, 0]"
Let's catch up tomorrow?,"[1, 1, 1, 0, 0]"
Let's see a play the train station on Saturday?,"[1, 1, 1, 1, 0]"
Let's go to a party a coffee shop on Tuesday?,"[1, 1, 1, 1, 0]"
Let's hang out my place on Saturday?,"[1, 1, 1, 1, 0]"
Let's grab coffee my place on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to go to a party a coffee shop today?,"[1, 1, 1, 1, 0]"
Would you want to go rafting the zoo on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to go somewhere a bar on Thursday?,"[1, 1, 1, 1, 0]"
Let's see a play Xinyi?,"[1, 1, 0, 1, 0]"
Would you want to see a play the theme park on Monday?,"[1, 1, 1, 1, 0]"
Let's watch a movie the Japanese place on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to watch a movie the mall on Wednesday?,"[1, 1, 1, 1, 0]"
Let's go ice skating the train station?,"[1, 1, 0, 1, 0]"
Do you want to bake the Japanese place tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to catch up the Italian restaurant?,"[1, 1, 0, 1, 0]"
Let's see a play a bar?,"[1, 1, 0, 1, 0]"
Would you want to see a play the mall on Sunday?,"[1, 1, 1, 1, 0]"
Let's see a movie Xinyi on Saturday?,"[1, 1, 1, 1, 0]"
Let's grab lunch the theme park on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to grab coffee the theme park on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to go swimming school today?,"[1, 1, 1, 1, 0]"
Would you want to go surfing the Italian restaurant today?,"[1, 1, 1, 1, 0]"
Let's do something the zoo today?,"[1, 1, 1, 1, 0]"
Do you want to go bowling a bar on Monday?,"[1, 1, 1, 1, 0]"
Let's bake school on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to go swimming your place on Friday?,"[1, 1, 1, 1, 0]"
Would you want to grab lunch the train station tomorrow?,"[1, 1, 1, 1, 0]"
